Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 2:5:5.400	-0.0122	-0.0591	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03018	0.004	0.06775
 2000-0-0 2:5:5.700	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03015	0.004	0.06775
 2000-0-0 2:5:5.700	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03018	0.004	0.06775
 2000-0-0 2:5:5.700	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03018	0.004	0.06775
 2000-0-0 2:5:5.700	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03018	0.004	0.06775
 2000-0-0 2:5:5.700	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03015	0.004	0.06775
 2000-0-0 2:5:5.700	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03015	0.004	0.06775
 2000-0-0 2:5:5.700	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03015	0.004	0.06775
 2000-0-0 2:5:5.700	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03015	0.004	0.06775
 2000-0-0 2:5:6.100	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03015	0.004	0.06775
 2000-0-0 2:5:6.100	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03015	0.004	0.06775
 2000-0-0 2:5:6.100	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.791	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03015	0.004	0.06775
