timestep,vel_proxy_y
4692,0.02969086
4693,0.02742454
4694,0.02539097
4695,0.02234209
4696,0.01675037
4697,0.01032197
4698,0.00903921
4699,0.00589066
4700,0.00515043
4701,0.00125245
4702,-0.00130514
4703,0.00113154
4704,-0.00135897
4705,-0.00034486
4706,0.00011075
4707,0.00176907
4708,0.00294468
4709,0.00221517
4710,0.00088364
4711,-0.00034844
4712,0.00065981
4713,0.00562800
4714,0.01343376
4715,0.02132370
4716,0.02649341
4717,0.03045014
4718,0.02831509
4719,0.02742745
4720,0.03190986
4721,0.03296960
4722,0.03416263
4723,0.03639491
4724,0.03448448
4725,0.03155520
4726,0.03040792
4727,0.01868334
4728,0.02016532
4729,0.02261829
4730,0.02423821
4731,0.02988009
4732,0.01829647
4733,0.01447318
4734,0.00140182
4735,-0.02812645
4736,-0.02325418
4737,0.02957953
4738,0.03764414
4739,0.01298296
4740,0.01479786
4741,0.02595241
4742,0.02591583
4743,0.02356003
4744,0.00568137
4745,-0.01376148
4746,-0.01374676
4747,-0.00097255
4748,0.00661965
4749,0.00804398
4750,0.00730442
4751,0.00603600
4752,0.00545363
4753,-0.00005914
4754,-0.00459165
4755,-0.00851559
4756,-0.00813459
4757,-0.00583724
4758,-0.00124356
4759,0.00566025
4760,0.01034795
4761,0.01520490
4762,0.01769065
4763,0.02151987
4764,0.02359714
4765,0.03631076
4766,0.04307223
4767,0.04627459
4768,0.04309047
4769,0.04167718
4770,0.03844335
4771,0.03614301
4772,0.03840210
4773,0.04586160
4774,0.04961063
4775,0.05162707
4776,0.05128881
4777,0.03671198
4778,0.03576764
4779,0.03143816
4780,0.03120920
4781,0.03812359
4782,0.04091734
4783,0.04147968
4784,0.04135127
4785,0.04087760
4786,0.03948515
4787,0.03665618
4788,0.03498254
4789,0.03780833
4790,0.03417262
4791,0.03192109
4792,0.02776371
4793,0.01874489
4794,0.01611865
4795,0.01453450
4796,0.01542509
4797,0.01625723
4798,0.02117292
4799,0.02135435
4800,0.01814252
4801,0.00958391
4802,0.00272750
4803,0.00412776
4804,-0.00087916
4805,-0.00561306
4806,-0.00965870
4807,-0.01212071
4808,-0.01098046
4809,-0.00863436
4810,-0.00559720
4811,-0.00231275
4812,0.00096690
4813,0.00466750
4814,0.00743427
4815,0.00773426
4816,0.01005955
4817,0.01462024
4818,0.01541209
4819,0.01911038
4820,0.02636751
4821,0.03157610
4822,0.03371783
4823,0.03609433
4824,0.03682508
4825,0.03585519
4826,0.03700758
4827,0.03449222
4828,0.03384518
4829,0.03235060
4830,0.02726696
4831,0.02557742
4832,0.02700811
4833,0.02593781
4834,0.02552538
4835,0.02991016
4836,0.03198246
4837,0.03093588
4838,0.03840687
4839,0.03483148
4840,0.02902429
4841,0.03231468
4842,0.05373633
4843,0.08577400
4844,0.08091027
4845,0.02982340
4846,-0.02087381
4847,-0.02472701
4848,-0.00983503
4849,0.01575889
4850,0.01291513
4851,-0.00225254
4852,-0.01697582
4853,-0.00901161
4854,-0.00825913
4855,-0.00664670
4856,-0.01451126
4857,-0.01945817
4858,-0.02110850
4859,-0.01257955
4860,-0.00408429
4861,-0.00160703
4862,-0.00506333
4863,-0.00681128
4864,-0.01680311
4865,-0.01690139
4866,-0.01467640
4867,-0.01341807
4868,-0.01412148
4869,-0.01573106
4870,-0.01088977
4871,-0.01083273
4872,-0.00863711
4873,-0.00860684
4874,-0.00869782
4875,-0.00407411
4876,-0.00248714
4877,0.01169182
4878,0.02011082
4879,0.02446825
4880,0.02569945
4881,0.02717397
4882,0.02859546
4883,0.03165017
4884,0.03526937
4885,0.03790943
4886,0.04096475
4887,0.04202489
4888,0.04250745
4889,0.04167749
4890,0.04071787
4891,0.04034160
4892,0.03959254
4893,0.03755600
4894,0.03833384
4895,0.03991130
4896,0.04064345
4897,0.04142588
4898,0.04466429
4899,0.04518168
4900,0.04612635
4901,0.04099010
4902,0.03484447
4903,0.03264247
4904,0.02251560
4905,0.01984911
4906,0.01787918
4907,0.01627723
4908,0.01733353
4909,0.01903272
4910,0.01874458
4911,0.01940635
4912,0.02119147
4913,0.02264265
4914,0.02457805
4915,0.02616020
4916,0.02535185
4917,0.02689724
4918,0.02538186
4919,0.02215905
4920,0.02638863
4921,0.02583010
4922,0.01847515
4923,0.01023295
4924,0.00459614
4925,0.00651686
4926,0.01640978
4927,0.02623633
4928,0.03379465
4929,0.02639002
4930,0.00590241
4931,-0.00810197
4932,-0.01575139
4933,-0.01827800
4934,-0.02831914
4935,-0.01998667
4936,-0.00918582
4937,-0.00769447
4938,-0.00413554
4939,0.00465674
4940,0.02569852
4941,0.02737816
4942,0.01674771
4943,0.00011151
4944,-0.01019374
4945,-0.00721183
4946,-0.00013920
4947,0.00768221
4948,0.00407699
4949,0.00183761
4950,0.00074044
4951,-0.00540155
4952,-0.00695400
4953,-0.01233181
4954,-0.01020809
4955,-0.00588588
4956,-0.00069117
4957,0.00111321
4958,0.00272013
4959,0.00522279
4960,0.01188278
4961,0.01830453
4962,0.02756128
4963,0.03934620
4964,0.04067496
4965,0.04653978
4966,0.05101164
4967,0.05214015
4968,0.04248834
4969,0.03965110
4970,0.03990012
4971,0.03479655
4972,0.03576068
4973,0.04382242
4974,0.04573413
4975,0.05062068
4976,0.05925858
4977,0.05224957
4978,0.05357537
4979,0.04270462
4980,0.03641004
4981,0.03637433
4982,0.03592233
4983,0.03817191
4984,0.03833037
4985,0.03761173
4986,0.03299787
4987,0.03014434
4988,0.02702415
4989,0.02618392
4990,0.02522330
4991,0.02644373
4992,0.02765271
4993,0.02606934
4994,0.02522459
4995,0.02221944
4996,0.01806700
4997,0.01205398
4998,0.00913271
4999,0.00417014
5000,0.00595696
5001,0.02569633
5002,0.03589621
5003,0.00347469
5004,-0.00838633
5005,0.00431171
5006,0.00047577
5007,-0.01513084
5008,-0.02684852
5009,-0.03732236
5010,-0.04292306
5011,-0.04681825
5012,-0.04159834
5013,-0.03472787
5014,-0.03256276
5015,-0.02721728
5016,-0.02721037
5017,-0.02175415
5018,-0.01639695
5019,-0.01056589
5020,-0.00221233
5021,0.00262005
5022,0.00585515
5023,0.00771919
5024,0.00849704
5025,0.00839901
5026,-0.00076668
5027,-0.00248029
5028,-0.00187174
5029,0.00007745
5030,-0.00685325
5031,-0.00668596
5032,-0.00695222
5033,-0.00693284
5034,-0.00799087
5035,-0.00866043
5036,-0.00785700
5037,-0.00383571
5038,0.00662311
5039,0.00913117
5040,0.01104119
5041,0.01343164
5042,0.01521767
5043,0.01508532
5044,0.01433490
5045,0.01551096
5046,0.01169276
5047,0.01724572
5048,0.01623691
5049,0.01555120
5050,0.01522430
5051,0.01643501
5052,0.01952175
5053,0.01587643
5054,0.02037399
5055,0.02723113
5056,0.02966205
5057,0.02994032
5058,0.02930580
5059,0.02861965
5060,0.02700788
5061,0.02664824
5062,0.02485636
5063,0.02783670
5064,0.02111381
5065,0.02497162
5066,0.02149331
5067,0.01566853
5068,-0.00063442
5069,0.00593820
5070,0.01730421
5071,0.02181888
5072,0.02414614
5073,0.03027349
5074,0.02861508
5075,0.03076607
5076,0.03801900
5077,0.03853266
5078,0.03718154
5079,0.03605446
5080,0.03696838
5081,0.03752181
5082,0.03715565
5083,0.03741080
5084,0.03677712
5085,0.03726849
5086,0.03690735
5087,0.03683809
5088,0.03639552
5089,0.03229013
5090,0.03109176
5091,0.03081330
5092,0.02819083
5093,0.02688205
5094,0.02726528
5095,0.02832038
5096,0.03010078
5097,0.03081399
5098,0.03375994
5099,0.03458449
5100,0.03588396
5101,0.03930931
5102,0.04281097
5103,0.04458285
5104,0.03638858
5105,0.03594615
5106,0.03515873
5107,0.03477642
5108,0.03512147
5109,0.03527043
5110,0.03450515
5111,0.03423154
5112,0.03307596
5113,0.03232596
5114,0.03337334
5115,0.03355998
5116,0.03079491
5117,0.03187287
5118,0.02879702
5119,0.02776363
5120,0.03245192
5121,0.03254637
5122,0.03372595
5123,0.03329847
5124,0.03272703
5125,0.03344399
5126,0.03303307
5127,0.03410765
5128,0.03326831
5129,0.03156035
5130,0.02644376
5131,0.02531939
5132,0.02461650
5133,0.02409496
5134,0.02350495
5135,0.02323463
5136,0.02491862
5137,0.02944324
5138,0.03555219
5139,0.03559105
5140,0.03681984
5141,0.03781013
5142,0.03721603
5143,0.03420329
5144,0.03462363
5145,0.03411603
5146,0.03042478
5147,0.03740311
5148,0.03658958
5149,0.03712662
5150,0.03759134
5151,0.04039256
5152,0.04386050
5153,0.04237695
5154,0.04330140
5155,0.04307437
5156,0.03907942
5157,0.03648157
5158,0.03501132
5159,0.03264760
5160,0.03348854
5161,0.03620743
5162,0.03934405
5163,0.04423839
5164,0.04020812
5165,0.04566669
5166,0.05126343
5167,0.05154841
5168,0.04568529
5169,0.04302619
5170,0.04464134
5171,0.04434434
5172,0.04258180
5173,0.04125400
5174,0.03807431
5175,0.03497161
5176,0.03038005
5177,0.03390043
5178,0.03347328
5179,0.03561541
5180,0.03715176
5181,0.03743501
5182,0.03710695
5183,0.03601343
5184,0.03609741
5185,0.03654061
5186,0.03700848
5187,0.03796384
5188,0.03833606
5189,0.03512910
5190,0.03579079
5191,0.03708025
5192,0.03686773
5193,0.03493957
5194,0.03584183
5195,0.03599954
5196,0.03588155
5197,0.03600953
5198,0.03804335
5199,0.03634420
5200,0.03580435
5201,0.03084946
5202,0.03080696
5203,0.03139260
5204,0.02628511
5205,0.02606118
5206,0.02575868
5207,0.02485719
5208,0.02572630
5209,0.02420675
5210,0.02418059
5211,0.02483977
5212,0.02444636
5213,0.02455168
5214,0.02617630
5215,0.02664184
5216,0.02431639
5217,0.02472328
5218,0.02280232
5219,0.02072981
5220,0.02322674
5221,0.02306574
5222,0.02460348
5223,0.02659141
5224,0.02684112
5225,0.02693946
5226,0.02725207
5227,0.02904552
5228,0.02919533
5229,0.03211276
5230,0.02940030
5231,0.02745013
5232,0.02668059
5233,0.02402604
5234,0.02431708
5235,0.02322017
5236,0.02281148
5237,0.02522860
5238,0.03385263
5239,0.03021879
5240,0.02638725
5241,0.02662772
5242,0.02732452
5243,0.02474936
5244,0.02776783
5245,0.02780079
5246,0.02377081
5247,0.03176892
5248,0.03476575
5249,0.03915616
5250,0.04272575
5251,0.04211108
5252,0.04215561
5253,0.03970898
5254,0.03552604
5255,0.03549848
5256,0.03219280
5257,0.03040794
5258,0.03001298
5259,0.02931880
5260,0.02916927
5261,0.03082673
5262,0.03182272
5263,0.03585485
5264,0.03319250
5265,0.03640540
5266,0.04275215
5267,0.04405080
5268,0.03705461
5269,0.03301521
5270,0.03747550
5271,0.04039486
5272,0.04438840
5273,0.04128542
5274,0.03691488
5275,0.03601330
5276,0.03148606
5277,0.03088010
5278,0.02973755
5279,0.02672271
5280,0.02835518
5281,0.02876781
5282,0.02808824
5283,0.02784140
5284,0.02770088
5285,0.02779984
5286,0.02814421
5287,0.02921262
5288,0.02969675
5289,0.02803022
5290,0.02869804
5291,0.02995766
5292,0.03022207
5293,0.02858057
5294,0.02993096
5295,0.03013774
5296,0.03043983
5297,0.03093393
5298,0.03485737
5299,0.03391322
5300,0.03248753
5301,0.03289549
5302,0.02950999
5303,0.02871449
5304,0.02173963
5305,0.02318635
5306,0.02513225
5307,0.02659391
5308,0.02725146
5309,0.02573688
5310,0.02477339
5311,0.02466430
5312,0.02589845
5313,0.02675658
5314,0.02818873
5315,0.02962183
5316,0.02859948
5317,0.02793682
5318,0.02713856
5319,0.02571120
5320,0.02705516
5321,0.02692571
5322,0.02729670
5323,0.02740543
5324,0.02682121
5325,0.02630026
5326,0.02356475
5327,0.02603961
5328,0.02591990
5329,0.02761717
5330,0.02690874
5331,0.02578015
5332,0.02460044
5333,0.02297187
5334,0.02287495
5335,0.02220283
5336,0.02361877
5337,0.02611444
5338,0.03537882
5339,0.03344026
5340,0.03230628
5341,0.03315210
5342,0.03365448
5343,0.03063134
5344,0.03227286
5345,0.03316295
5346,0.02878680
5347,0.03431394
5348,0.03566613
5349,0.03505832
5350,0.03501129
5351,0.03312029
5352,0.03502030
5353,0.03618730
5354,0.03668515
5355,0.03884960
5356,0.03773606
5357,0.03591227
5358,0.03503723
5359,0.03459304
5360,0.03636194
5361,0.03788587
5362,0.03872525
5363,0.04120252
5364,0.03500276
5365,0.03726418
5366,0.04108295
5367,0.04145221
5368,0.03460128
5369,0.02901726
5370,0.03314660
5371,0.03354688
5372,0.03556066
5373,0.03407017
5374,0.03305688
5375,0.03242397
5376,0.02956927
5377,0.02721997
5378,0.02679475
5379,0.02447869
5380,0.02506832
5381,0.02501797
5382,0.02413322
5383,0.02403197
5384,0.02310706
5385,0.02191567
5386,0.02046688
5387,0.01864379
5388,0.01740928
5389,0.01531987
5390,0.01480605
5391,0.01532675
5392,0.01563821
5393,0.01418150
5394,0.01427171
5395,0.01436987
5396,0.01346071
5397,0.01285036
5398,0.01666455
5399,0.01536003
5400,0.01289408
5401,0.01026838
5402,0.01721709
5403,0.02258242
5404,0.01938969
5405,0.02050867
5406,0.02005439
5407,0.01916051
5408,0.02000900
5409,0.01819916
5410,0.01773067
5411,0.01729813
5412,0.02115020
5413,0.02264175
5414,0.02012135
5415,0.02416141
5416,0.02547546
5417,0.02365112
5418,0.02716479
5419,0.03400438
5420,0.03928418
5421,0.04409162
5422,0.04846384
5423,0.05201653
5424,0.04908113
5425,0.04400036
5426,0.03648397
5427,0.02665089
5428,0.01868842
5429,0.01470553
5430,0.01413566
5431,0.01282799
5432,0.01153778
5433,0.00903806
5434,0.00322239
5435,-0.00136168
5436,-0.00071530
5437,-0.00078471
5438,0.00434791
5439,0.00251488
5440,0.00168619
5441,0.00071153
5442,0.00108442
5443,-0.00257172
5444,0.00249213
5445,0.00845768
5446,0.00858487
5447,0.01386904
5448,0.01810600
5449,0.01951112
5450,0.02283223
5451,0.02721559
5452,0.03849908
5453,0.04398628
5454,0.04552654
5455,0.04341127
5456,0.04066761
5457,0.03878304
5458,0.03747275
5459,0.04029311
5460,0.04232915
5461,0.03630271
5462,0.03234973
5463,0.04021453
5464,0.04669217
5465,0.06304891
5466,0.06154231
5467,0.02568767
5468,-0.01061128
5469,0.03462510
5470,0.05502271
5471,0.01315466
5472,-0.00815445
5473,-0.01342415
5474,-0.00684637
5475,0.00446640
5476,0.00721567
5477,0.00797971
5478,0.01215273
5479,0.00787308
5480,0.00647190
5481,0.00901794
5482,0.01211805
5483,0.01369586
5484,0.01625885
5485,0.02015025
5486,0.02166643
5487,0.01883804
5488,0.01439572
5489,0.01002639
5490,0.00802439
5491,0.00482674
5492,0.00395339
5493,0.00303632
5494,0.00240320
5495,0.00161061
5496,0.00093934
5497,0.00075979
5498,0.00404827
5499,0.00413336
5500,0.00486294
5501,-0.00078356
5502,-0.00094192
5503,0.00275727
5504,-0.00128262
5505,-0.00391074
5506,-0.00316592
5507,-0.00185675
5508,0.00004666
5509,0.00271249
5510,0.00334133
5511,0.00324243
5512,0.00295019
5513,0.00419177
5514,0.01133364
5515,0.01743147
5516,0.02188293
5517,0.02503467
5518,0.02174237
5519,0.01887425
5520,0.02045556
5521,0.01890703
5522,0.01768162
5523,0.01834989
5524,0.01738975
5525,0.01719566
5526,0.02050610
5527,0.01668456
5528,0.01849828
5529,0.01819164
5530,0.01446650
5531,0.01525878
5532,0.01938934
5533,0.02535380
5534,0.02416633
5535,0.02251453
5536,0.02112685
5537,0.01985719
5538,0.01662811
5539,0.01744886
5540,0.03077286
5541,0.03664884
5542,0.02413906
5543,0.00719881
5544,0.02858412
5545,0.04346592
5546,0.04150753
5547,0.04731357
5548,0.05213290
5549,0.05017080
5550,0.04362542
5551,0.02799054
5552,0.01592174
5553,0.01456570
5554,0.01746034
5555,0.02262336
5556,0.02469225
5557,0.02230426
5558,0.01730196
5559,0.01319918
5560,0.01030140
5561,0.00773251
5562,0.00141212
5563,-0.00140220
5564,-0.01133922
5565,-0.00901707
5566,-0.00319646
5567,-0.00073970
5568,-0.00498432
5569,-0.00530790
5570,0.00015839
5571,0.00060292
5572,0.00093475
5573,-0.00014123
5574,-0.00040015
5575,0.00085414
5576,0.00034666
5577,0.01220365
5578,0.01984890
5579,0.02545552
5580,0.02644810
5581,0.02788697
5582,0.03009135
5583,0.03155908
5584,0.03395396
5585,0.03388989
5586,0.03569514
5587,0.03844237
5588,0.03887179
5589,0.03538689
5590,0.03282639
5591,0.03035484
5592,0.02438984
5593,0.02028977
5594,0.01997736
5595,0.02112221
5596,0.02101809
5597,0.01969763
5598,0.02302006
5599,0.02385977
5600,0.02567037
5601,0.02603787
5602,0.02219157
5603,0.02320286
5604,0.01953867
5605,0.02153340
5606,0.02340701
5607,0.02322057
5608,0.02723144
5609,0.02967585
5610,0.03046934
5611,0.02982782
5612,0.02906778
5613,0.02773092
5614,0.02861439
5615,0.02847638
5616,0.02393111
5617,0.01958007
5618,0.01326203
5619,0.00548026
5620,0.00441079
5621,0.00439281
5622,0.00636783
5623,0.01352120
5624,0.02066402
5625,0.02535281
5626,0.02330216
5627,0.01819202
5628,0.01141692
5629,0.00968626
5630,0.00626753
5631,0.00845084
5632,0.00876018
5633,0.01192317
5634,0.01022607
5635,0.01181155
5636,0.01692405
5637,0.02061955
5638,0.02705869
5639,0.02679271
5640,0.03018399
5641,0.03552513
5642,0.04399383
5643,0.04422539
5644,0.05059951
5645,0.05356904
5646,0.05214265
5647,0.05528616
5648,0.05282439
5649,0.04800520
5650,0.04417663
5651,0.04141498
5652,0.03372376
5653,0.03491145
5654,0.03433979
5655,0.03414972
5656,0.03642139
5657,0.04102024
5658,0.04443733
5659,0.04180944
5660,0.03667985
5661,0.03659616
5662,0.03520381
5663,0.03277034
5664,0.03102289
5665,0.03406966
5666,0.03151845
5667,0.01165542
5668,0.00544494
5669,0.01755608
5670,0.04889648
5671,0.05706090
5672,0.05209146
5673,0.04362945
5674,0.03458045
5675,0.02277477
5676,0.00828459
5677,0.00865716
5678,0.01314847
5679,0.01641921
5680,0.02058863
5681,0.01746807
5682,0.01413995
5683,0.01215345
5684,0.00948389
5685,0.00566255
5686,0.00220692
5687,-0.00224629
5688,-0.00476115
5689,-0.00829715
5690,-0.00767495
5691,-0.00848041
5692,-0.00850873
5693,-0.00761829
5694,-0.00702076
5695,-0.00659563
5696,-0.00682393
5697,-0.00620079
5698,-0.00084231
5699,0.00129328
5700,0.00293317
5701,0.00091246
5702,0.00675368
5703,0.01405496
5704,0.01341960
5705,0.01234625
5706,0.01152400
5707,0.00984135
5708,0.01008499
5709,0.01569790
5710,0.01954714
5711,0.02102958
5712,0.02274133
5713,0.02320539
5714,0.02391562
5715,0.02459533
5716,0.02508152
5717,0.02619064
5718,0.02407704
5719,0.01913621
5720,0.02073883
5721,0.02177228
5722,0.02189398
5723,0.02463636
5724,0.02396143
5725,0.02222861
5726,0.02344129
5727,0.02073004
5728,0.01936499
5729,0.02305680
5730,0.02305330
5731,0.02217562
5732,0.02567863
5733,0.02757632
5734,0.02968740
5735,0.02759123
5736,0.02688581
5737,0.03448317
5738,0.04123218
5739,0.03570853
5740,0.03172036
5741,0.03072477
5742,0.02679439
5743,0.02298980
5744,0.02354491
5745,0.02545865
5746,0.02635678
5747,0.03176383
5748,0.02815737
5749,0.03049452
5750,0.03394254
5751,0.02723137
5752,0.01855247
5753,0.01564728
5754,0.01261234
5755,0.00590341
5756,0.00156914
5757,-0.00353629
5758,-0.00622743
5759,-0.00785580
5760,-0.00809318
5761,-0.00693040
5762,-0.00463688
5763,0.00043788
5764,-0.00079282
5765,0.00602480
5766,0.01328423
5767,0.01722952
5768,0.01380108
5769,0.01638484
5770,0.02475945
5771,0.02590666
5772,0.02512092
5773,0.02601978
5774,0.02533810
5775,0.02623792
5776,0.02871422
5777,0.03314406
5778,0.03297972
5779,0.03266055
5780,0.03152783
5781,0.03208082
5782,0.03163468
5783,0.03241143
5784,0.03541334
5785,0.03882100
5786,0.04185038
5787,0.04587712
5788,0.04942415
5789,0.04674555
5790,0.04754931
5791,0.05014186
5792,0.04625772
5793,0.04352025
5794,0.04729623
5795,0.05381969
5796,0.05316766
5797,0.04727966
5798,0.04002083
5799,0.03086275
5800,0.02772454
5801,0.02321901
5802,0.02292208
5803,0.03140552
5804,0.03068854
5805,0.02826260
5806,0.02419452
5807,0.01916784
5808,0.01701364
5809,0.01358750
5810,0.01102760
5811,0.00848414
5812,0.00588478
5813,0.00243387
5814,0.00104746
5815,0.00091305
5816,-0.00375247
5817,-0.00307743
5818,-0.00079904
5819,-0.00110755
5820,-0.00082278
5821,0.00016613
5822,0.00116853
5823,0.00144126
5824,0.00041706
5825,-0.00211834
5826,-0.00465073
5827,0.00768483
5828,0.01197611
5829,0.01710294
5830,0.01752689
5831,0.01662792
5832,0.01752605
5833,0.01798505
5834,0.01728621
5835,0.02565321
5836,0.03097484
5837,0.03656195
5838,0.04750224
5839,0.04568230
5840,0.04626376
5841,0.04753607
5842,0.04493083
5843,0.03966657
5844,0.04068394
5845,0.04265943
5846,0.04559046
5847,0.04764257
5848,0.03415846
5849,0.04055443
5850,0.01276620
5851,-0.02254493
5852,0.01909292
5853,0.05529630
5854,0.03397185
5855,0.02444355
5856,0.02343008
5857,0.01488875
5858,0.01754103
5859,0.01536142
5860,-0.00323919
5861,-0.00906140
5862,-0.00214039
5863,0.01507259
5864,0.00681846
5865,0.00392785
5866,0.00845826
5867,0.00732862
5868,0.00352096
5869,0.00345800
5870,0.00753143
5871,0.00533919
5872,0.00397016
5873,-0.00165573
5874,-0.00490401
5875,-0.00173651
5876,-0.00472067
5877,-0.00017749
5878,0.00450047
5879,0.00731758
5880,0.00736794
5881,0.00849300
5882,0.00986050
5883,0.01196047
5884,0.01536391
5885,0.01975976
5886,0.02666036
5887,0.02996995
5888,0.03256615
5889,0.03184000
5890,0.03253196
5891,0.03286581
5892,0.03280825
5893,0.03244020
5894,0.03726880
5895,0.04190678
5896,0.04606498
5897,0.04885504
5898,0.05036526
5899,0.04702945
5900,0.04061193
5901,0.04225923
5902,0.03311982
5903,0.02436364
5904,0.01107886
5905,0.00335080
5906,0.00057428
5907,0.00424346
5908,0.00556860
5909,-0.00355238
5910,-0.01368032
5911,-0.01066725
5912,0.00328810
5913,0.01537839
5914,0.03306111
5915,0.04724588
5916,0.05169826
5917,0.04107494
5918,0.02498728
5919,0.01139473
5920,0.00769898
5921,0.01004062
5922,0.01773708
5923,0.02019377
5924,0.01762423
5925,0.01097796
5926,0.00413924
5927,-0.00232696
5928,-0.00472077
5929,-0.00190253
5930,-0.00297179
5931,-0.00312185
5932,-0.00197936
5933,-0.00071976
5934,-0.00291571
5935,-0.00382894
5936,0.00404643
5937,0.01350657
5938,0.02447576
5939,0.02579254
5940,0.02897947
5941,0.03374749
5942,0.03990582
5943,0.03755873
5944,0.04322303
5945,0.04706032
5946,0.04635814
5947,0.04941468
5948,0.04826408
5949,0.04586869
5950,0.04585196
5951,0.04484852
5952,0.04005643
5953,0.04226211
5954,0.04222135
5955,0.04213518
5956,0.03753360
5957,0.03744285
5958,0.04241068
5959,0.04683987
5960,0.05186866
5961,0.05000774
5962,0.02310777
5963,0.02002347
5964,0.02386704
5965,0.04825576
5966,0.01831878
5967,0.00644111
5968,-0.00041681
5969,0.00752192
5970,0.01104906
5971,0.00893731
5972,0.01518377
5973,0.01007626
5974,0.00200770
5975,-0.00159255
5976,-0.00037880
5977,0.00709073
5978,0.01572308
5979,0.01851387
5980,0.01675890
5981,0.01174940
5982,0.00836807
5983,0.00720324
5984,0.00515644
5985,0.00320069
5986,0.00085323
5987,-0.00126198
5988,-0.00223042
5989,-0.00464800
5990,-0.00405144
5991,-0.00396796
5992,-0.00377268
5993,-0.00244464
5994,-0.00008537
5995,-0.00013537
5996,-0.00002777
5997,0.00100011
5998,0.00598841
5999,0.00784660
6000,0.00632628
6001,0.02515638
6002,0.03525482
6003,0.00358548
6004,-0.00857064
6005,0.00369721
6006,0.00256534
6007,-0.01385005
6008,-0.02814082
6009,-0.03932449
6010,-0.04491722
6011,-0.04786520
6012,-0.04204101
6013,-0.03644749
6014,-0.03492230
6015,-0.03034689
6016,-0.02982733
6017,-0.02435207
6018,-0.02147622
6019,-0.01438219
6020,-0.00562416
6021,0.00001203
6022,0.00512633
6023,0.00848650
6024,0.01012397
6025,0.01082920
6026,0.00420298
6027,0.00607287
6028,0.00659129
6029,0.00618233
6030,-0.00174034
6031,-0.00346935
6032,-0.00355466
6033,-0.00329855
6034,-0.00377128
6035,-0.00451807
6036,-0.00579041
6037,-0.00234966
6038,0.00510422
6039,0.00677394
6040,0.00791392
6041,0.01038473
6042,0.01127853
6043,0.01184977
6044,0.01224357
6045,0.01445008
6046,0.01123416
6047,0.01724919
6048,0.01642391
6049,0.01558498
6050,0.01531530
6051,0.01958163
6052,0.02280555
6053,0.01993741
6054,0.02483754
6055,0.02974633
6056,0.03207190
6057,0.03187421
6058,0.02975327
6059,0.02833740
6060,0.02557133
6061,0.02414519
6062,0.02211720
6063,0.02471090
6064,0.01766004
6065,0.02168992
6066,0.01882584
6067,0.02031243
6068,0.00862476
6069,0.01754364
6070,0.02201288
6071,0.02781508
6072,0.02283869
6073,0.03317058
6074,0.03266819
6075,0.03379626
6076,0.04091606
6077,0.04262245
6078,0.04313789
6079,0.04374002
6080,0.04325512
6081,0.04236892
6082,0.04050827
6083,0.04006766
6084,0.03969189
6085,0.04025903
6086,0.04069323
6087,0.04060819
6088,0.04068360
6089,0.03681261
6090,0.03414775
6091,0.03273557
6092,0.03145766
6093,0.03140422
6094,0.03248589
6095,0.03406148
6096,0.03421978
6097,0.03424999
6098,0.03685076
6099,0.03771770
6100,0.03714145
6101,0.03832233
6102,0.04302560
6103,0.04593631
6104,0.03921479
6105,0.04073293
6106,0.03929698
6107,0.03966978
6108,0.04081420
6109,0.03832249
6110,0.03760595
6111,0.03699617
6112,0.03605762
6113,0.03706712
6114,0.03894249
6115,0.03924175
6116,0.03777007
6117,0.03913958
6118,0.03591784
6119,0.03346121
6120,0.03831350
6121,0.04073741
6122,0.04231184
6123,0.04393975
6124,0.04406392
6125,0.04480847
6126,0.04542287
6127,0.04609657
6128,0.04451190
6129,0.04562401
6130,0.03978314
6131,0.03623652
6132,0.03558145
6133,0.03423157
6134,0.03270704
6135,0.03318589
6136,0.03500558
6137,0.03828367
6138,0.04463578
6139,0.04375796
6140,0.04469359
6141,0.04544370
6142,0.04488925
6143,0.04212822
6144,0.04121659
6145,0.04062205
6146,0.03396687
6147,0.04022133
6148,0.03896926
6149,0.03814344
6150,0.03963804
6151,0.04001717
6152,0.04239350
6153,0.04123378
6154,0.04061758
6155,0.03993279
6156,0.03872299
6157,0.03867662
6158,0.03814032
6159,0.03743808
6160,0.03762022
6161,0.03898202
6162,0.03900621
6163,0.04165035
6164,0.03843486
6165,0.04168685
6166,0.04677102
6167,0.04793579
6168,0.04006410
6169,0.03674219
6170,0.03896685
6171,0.03876453
6172,0.03840649
6173,0.03918337
6174,0.03747995
6175,0.03736046
6176,0.03482300
6177,0.03744476
6178,0.03789120
6179,0.03981107
6180,0.03979310
6181,0.04005151
6182,0.04017947
6183,0.03925820
6184,0.03921729
6185,0.03884083
6186,0.03824141
6187,0.03773337
6188,0.03742649
6189,0.03449408
6190,0.03434480
6191,0.03528467
6192,0.03454796
6193,0.03225749
6194,0.03333239
6195,0.03359002
6196,0.03409711
6197,0.03488974
6198,0.03723344
6199,0.03581959
6200,0.03565262
6201,0.03090041
6202,0.03038125
6203,0.02986709
6204,0.02183643
6205,0.02151263
6206,0.02141079
6207,0.02149769
6208,0.02293813
6209,0.02168578
6210,0.02094282
6211,0.01959222
6212,0.01903145
6213,0.02017111
6214,0.02311688
6215,0.02621896
6216,0.02541045
6217,0.02603008
6218,0.02428538
6219,0.02277342
6220,0.02590586
6221,0.02691600
6222,0.02859316
