8.674291968345642090e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-7.459359765052795410e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.865804731845855713e-01,9.878277778625488281e-01,9.878277778625488281e-01,-2.865804731845855713e-01,-9.878277778625488281e-01,-9.878277778625488281e-01,-8.674291968345642090e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.459363341331481934e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.407463431358337402e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-7.880219817161560059e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,3.632204830646514893e-01,9.973043203353881836e-01,9.973043203353881836e-01,-3.632204830646514893e-01,-9.973043203353881836e-01,-9.973043203353881836e-01,-8.407463431358337402e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.880234122276306152e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.116362094879150391e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-8.270497322082519531e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,4.367515742778778076e-01,1.003706455230712891e+00,1.003706455230712891e+00,-4.367515742778778076e-01,-1.003706455230712891e+00,-1.003706455230712891e+00,-8.116362094879150391e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.270498514175415039e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.801020145416259766e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-8.628657460212707520e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,5.068561434745788574e-01,1.007049560546875000e+00,1.007049560546875000e+00,-5.068561434745788574e-01,-1.007049560546875000e+00,-1.007049560546875000e+00,-7.801020145416259766e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.628657460212707520e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.461592555046081543e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-8.953325152397155762e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,5.732519030570983887e-01,1.005839109420776367e+00,1.005839109420776367e+00,-5.732519030570983887e-01,-1.005839109420776367e+00,-1.005839109420776367e+00,-7.461593151092529297e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.953325152397155762e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.098402380943298340e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.243253469467163086e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,6.356813907623291016e-01,9.948619008064270020e-01,9.948619008064270020e-01,-6.356813907623291016e-01,-9.948619008064270020e-01,-9.948619008064270020e-01,-7.098402380943298340e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.243253469467163086e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.711939573287963867e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.497334361076354980e-01,1.769211888313293457e-02,1.769211888313293457e-02,6.939244866371154785e-01,9.733595848083496094e-01,9.733595848083496094e-01,-6.939244866371154785e-01,-9.733595848083496094e-01,-9.733595848083496094e-01,-6.711937785148620605e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.497334361076354980e-01,-1.769230701029300690e-02,-1.769230701029300690e-02
6.302828788757324219e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.714606404304504395e-01,6.660121679306030273e-02,6.660121679306030273e-02,7.477844357490539551e-01,9.416081905364990234e-01,9.416081905364990234e-01,-7.477844357490539551e-01,-9.416081905364990234e-01,-9.416081905364990234e-01,-6.302829384803771973e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.714606404304504395e-01,-6.660129874944686890e-02,-6.660129874944686890e-02
5.871880054473876953e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.894225001335144043e-01,1.154904365539550781e-01,1.154904365539550781e-01,7.970907688140869141e-01,8.999829292297363281e-01,8.999829292297363281e-01,-7.970907688140869141e-01,-8.999829292297363281e-01,-8.999829292297363281e-01,-5.871880054473876953e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.894225001335144043e-01,-1.154906004667282104e-01,-1.154906004667282104e-01
5.419982671737670898e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.003553390502929688e+00,1.642407476902008057e-01,1.642407476902008057e-01,8.417030572891235352e-01,8.489755392074584961e-01,8.489755392074584961e-01,-8.417030572891235352e-01,-8.489755392074584961e-01,-8.489755392074584961e-01,-5.419982671737670898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.003553390502929688e+00,-1.642409116029739380e-01,-1.642409116029739380e-01
4.948236048221588135e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.013801217079162598e+00,2.127318829298019409e-01,2.127318829298019409e-01,8.814998269081115723e-01,7.891658544540405273e-01,7.891658544540405273e-01,-8.814998269081115723e-01,-7.891658544540405273e-01,-7.891658544540405273e-01,-4.948236048221588135e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.013801217079162598e+00,-2.127321064472198486e-01,-2.127321064472198486e-01
4.457816779613494873e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.020154714584350586e+00,2.608433365821838379e-01,2.608433365821838379e-01,9.163875579833984375e-01,7.212293744087219238e-01,7.212293744087219238e-01,-9.163875579833984375e-01,-7.212293744087219238e-01,-7.212293744087219238e-01,-4.457816779613494873e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.020152807235717773e+00,-2.608437836170196533e-01,-2.608437836170196533e-01
3.949583172798156738e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.022550463676452637e+00,3.084780871868133545e-01,3.084780871868133545e-01,9.463314414024353027e-01,6.459227800369262695e-01,6.459227800369262695e-01,-9.463314414024353027e-01,-6.459227800369262695e-01,-6.459227800369262695e-01,-3.949583470821380615e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.022550463676452637e+00,-3.084782063961029053e-01,-3.084782063961029053e-01
3.420881927013397217e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.017145037651062012e+00,3.557049036026000977e-01,3.557049036026000977e-01,9.714905023574829102e-01,5.640710592269897461e-01,5.640710592269897461e-01,-9.714905023574829102e-01,-5.640710592269897461e-01,-5.640710592269897461e-01,-3.420882225036621094e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.017145037651062012e+00,-3.557050526142120361e-01,-3.557050526142120361e-01
2.869247496128082275e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.000233054161071777e+00,4.025543332099914551e-01,4.025543332099914551e-01,9.917874336242675781e-01,4.765594601631164551e-01,4.765594601631164551e-01,-9.917874336242675781e-01,-4.765594601631164551e-01,-4.765594601631164551e-01,-2.869247496128082275e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000233054161071777e+00,-4.025538563728332520e-01,-4.025538563728332520e-01
2.296379655599594116e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.723880887031555176e-01,4.488469064235687256e-01,4.488469064235687256e-01,1.006976842880249023e+00,3.843577206134796143e-01,3.843577206134796143e-01,-1.006976842880249023e+00,-3.843577206134796143e-01,-3.843577206134796143e-01,-2.296379804611206055e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.723880887031555176e-01,-4.488469958305358887e-01,-4.488469958305358887e-01
1.703956425189971924e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.343298077583312988e-01,4.944400191307067871e-01,4.944400191307067871e-01,1.016898632049560547e+00,2.883699536323547363e-01,2.883699536323547363e-01,-1.016898632049560547e+00,-2.883699536323547363e-01,-2.883699536323547363e-01,-1.703956276178359985e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.343297481536865234e-01,-4.944397807121276855e-01,-4.944397807121276855e-01
